experiment,mode,result,attempt,path_length_m,time_s,encounters,personal_violations,intimate_violations,min_ped_dist_m,mean_angular_acceleration
1,social,timeout,0,13.29,297.79,10,24,4,0.08,1.0612
1,social,timeout,0,23.433,297.84,9,13,6,0.038,0.9444
