experiment,mode,result,attempt,path_length_m,time_s,encounters,personal_violations,intimate_violations,min_ped_dist_m,mean_angular_acceleration
1,social,aborted,0,4.421,116.11,5,5,2,0.338,0.6899
1,social,aborted,1,3.824,42.06,4,4,2,0.138,0.4496
